71,62,54
72,61,54
75,58,55
78,55,52
76,55,57
76,59,53
76,62,50
72,59,57
73,58,58
74,62,51
76,60,52
77,59,54
77,57,58
76,55,58
76,61,53
77,59,53
76,56,58
78,59,54
77,57,56
77,63,53
78,63,53
78,62,54
79,59,52
79,59,55
80,58,59
79,58,58
78,59,58
77,61,55
76,60,58
76,61,58
76,62,56
